ScenarioID,Weight(kg),Grade(deg),Weather,Throttle,TractiveEffort(N),GradeResistance(N),AdhesionFactor,Result
357,30000,3.7,Clear,8,5000000.0,18991.858318845534,1.0,PASS
358,30000,3.8000000000000003,Snow,8,3000000.0,19504.408887720045,0.6,PASS
359,30000,3.9000000000000004,Clear,8,5000000.0,20016.90004278254,1.0,PASS
360,30000,4.0,Snow,8,3000000.0,20529.330222896075,0.6,PASS
361,30000,4.1000000000000005,Clear,8,5000000.0,21041.69786710947,1.0,PASS
362,30000,4.2,Clear,8,5000000.0,21554.001414662005,1.0,PASS
363,30000,4.3,Clear,8,5000000.0,22066.23930498824,1.0,PASS
364,30000,4.4,Snow,8,3000000.0,22578.409977722727,0.6,PASS
365,30000,4.5,Rain,8,3000000.0,23090.511872704767,0.6,PASS
366,30000,4.6000000000000005,Fog,8,5000000.0,23602.543429983183,1.0,PASS
367,30000,4.7,Snow,8,3000000.0,24114.503089821046,0.6,PASS
368,30000,4.800000000000001,Fog,8,5000000.0,24626.38929270045,1.0,PASS
369,30000,4.9,Rain,8,3000000.0,25138.200479327246,0.6,PASS
370,30000,5.0,Fog,8,5000000.0,25649.935090635798,1.0,PASS
371,30000,5.1000000000000005,Rain,8,3000000.0,26161.59156779374,0.6,PASS
372,30000,5.2,Rain,8,3000000.0,26673.1683522067,0.6,PASS
373,30000,5.300000000000001,Snow,8,3000000.0,27184.663885523078,0.6,PASS
374,30000,5.4,Clear,8,5000000.0,27696.076609638767,1.0,PASS
375,30000,5.5,Snow,8,3000000.0,28207.404966701917,0.6,PASS
376,30000,5.6000000000000005,Fog,8,5000000.0,28718.647399117694,1.0,PASS
377,30000,5.7,Fog,8,5000000.0,29229.80234955296,1.0,PASS
378,30000,5.800000000000001,Rain,8,3000000.0,29740.86826094111,0.6,PASS
379,30000,5.9,Rain,8,3000000.0,30251.843576486735,0.6,PASS
380,30000,6.0,Snow,8,3000000.0,30762.726739670416,0.6,PASS
381,30000,6.1000000000000005,Clear,8,5000000.0,31273.516194253432,1.0,PASS
382,30000,6.2,Rain,8,3000000.0,31784.210384282524,0.6,PASS
383,30000,6.300000000000001,Rain,8,3000000.0,32294.807754094625,0.6,PASS
384,30000,6.4,Clear,8,5000000.0,32805.306748321585,1.0,PASS
385,30000,6.5,Clear,8,5000000.0,33315.70581189495,1.0,PASS
386,30000,6.6000000000000005,Fog,8,5000000.0,33826.003390050646,1.0,PASS
387,30000,6.7,Clear,8,5000000.0,34336.19792833375,1.0,PASS
388,30000,6.800000000000001,Rain,8,3000000.0,34846.287872603236,0.6,PASS
389,30000,6.9,Fog,8,5000000.0,35356.27166903664,1.0,PASS
390,30000,7.0,Clear,8,5000000.0,35866.147764134905,1.0,PASS
391,30000,7.1000000000000005,Fog,8,5000000.0,36375.914604727004,1.0,PASS
392,30000,7.2,Fog,8,5000000.0,36885.57063797474,1.0,PASS
393,30000,7.300000000000001,Rain,8,3000000.0,37395.11431137745,0.6,PASS
394,30000,7.4,Clear,8,5000000.0,37904.54407277673,1.0,PASS
395,30000,7.5,Fog,8,5000000.0,38413.85837036118,1.0,PASS
396,30000,7.6000000000000005,Clear,8,5000000.0,38923.055652671144,1.0,PASS
397,30000,7.7,Snow,8,3000000.0,39432.13436860335,0.6,PASS
398,30000,7.800000000000001,Rain,8,3000000.0,39941.09296741579,0.6,PASS
399,30000,7.9,Clear,8,5000000.0,40449.92989873226,1.0,PASS
400,35000,0.0,Snow,8,3000000.0,0.0,0.6,PASS
401,35000,0.1,Rain,8,3000000.0,599.2584944311843,0.6,PASS
402,35000,0.2,Snow,8,3000000.0,1198.5151634170684,0.6,PASS
403,35000,0.30000000000000004,Rain,8,3000000.0,1797.768181517913,0.6,PASS
404,35000,0.4,Rain,8,3000000.0,2397.015723305099,0.6,PASS
405,35000,0.5,Clear,8,5000000.0,2996.2559633666906,1.0,PASS
406,35000,0.6000000000000001,Snow,8,3000000.0,3595.4870763129934,0.6,PASS
407,35000,0.7000000000000001,Rain,8,3000000.0,4194.707236782116,0.6,PASS
408,35000,0.8,Snow,8,3000000.0,4793.914619445529,0.6,PASS
409,35000,0.9,Fog,8,5000000.0,5393.107399013629,1.0,PASS
410,35000,1.0,Rain,8,3000000.0,5992.283750241294,0.6,PASS
411,35000,1.1,Fog,8,5000000.0,6591.441847933448,1.0,PASS
412,35000,1.2000000000000002,Rain,8,3000000.0,7190.579866950612,0.6,PASS
413,35000,1.3,Fog,8,5000000.0,7789.695982214479,1.0,PASS
414,35000,1.4000000000000001,Rain,8,3000000.0,8388.788368713462,0.6,PASS
415,35000,1.5,Rain,8,3000000.0,8987.855201508248,0.6,PASS
416,35000,1.6,Clear,8,5000000.0,9586.894655737375,1.0,PASS
417,35000,1.7000000000000002,Fog,8,5000000.0,10185.90490662278,1.0,PASS
418,35000,1.8,Clear,8,5000000.0,10784.88412947535,1.0,PASS
419,35000,1.9000000000000001,Snow,8,3000000.0,11383.830499700498,0.6,PASS
420,35000,2.0,Clear,8,5000000.0,11982.742192803707,1.0,PASS
421,35000,2.1,Fog,8,5000000.0,12581.617384396097,1.0,PASS
422,35000,2.2,Snow,8,3000000.0,13180.454250199973,0.6,PASS
423,35000,2.3000000000000003,Snow,8,3000000.0,13779.250966054386,0.6,PASS
424,35000,2.4000000000000004,Rain,8,3000000.0,14378.005707920693,0.6,PASS
425,35000,2.5,Fog,8,5000000.0,14976.716651888115,1.0,PASS
426,35000,2.6,Rain,8,3000000.0,15575.381974179285,0.6,PASS
427,35000,2.7,Fog,8,5000000.0,16173.99985115581,1.0,PASS
428,35000,2.8000000000000003,Rain,8,3000000.0,16772.568459323815,0.6,PASS
429,35000,2.9000000000000004,Clear,8,5000000.0,17371.08597533952,1.0,PASS
430,35000,3.0,Snow,8,3000000.0,17969.550576014764,0.6,PASS
431,35000,3.1,Rain,8,3000000.0,18567.960438322596,0.6,PASS
432,35000,3.2,Rain,8,3000000.0,19166.31373940279,0.6,PASS
433,35000,3.3000000000000003,Clear,8,5000000.0,19764.608656567427,1.0,PASS
434,35000,3.4000000000000004,Clear,8,5000000.0,20362.843367306425,1.0,PASS
435,35000,3.5,Clear,8,5000000.0,20961.016049293106,1.0,PASS
436,35000,3.6,Clear,8,5000000.0,21559.124880389747,1.0,PASS
437,35000,3.7,Snow,8,3000000.0,22157.168038653122,0.6,PASS
438,35000,3.8000000000000003,Fog,8,5000000.0,22755.143702340054,1.0,PASS
439,35000,3.9000000000000004,Clear,8,5000000.0,23353.050049912963,1.0,PASS
440,35000,4.0,Clear,8,5000000.0,23950.885260045423,1.0,PASS
441,35000,4.1000000000000005,Snow,8,3000000.0,24548.647511627714,0.6,PASS
442,35000,4.2,Snow,8,3000000.0,25146.33498377234,0.6,PASS
443,35000,4.3,Fog,8,5000000.0,25743.945855819613,1.0,PASS
444,35000,4.4,Rain,8,3000000.0,26341.478307343183,0.6,PASS
445,35000,4.5,Clear,8,5000000.0,26938.93051815556,1.0,PASS
446,35000,4.6000000000000005,Clear,8,5000000.0,27536.300668313714,1.0,PASS
447,35000,4.7,Rain,8,3000000.0,28133.586938124554,0.6,PASS
448,35000,4.800000000000001,Rain,8,3000000.0,28730.787508150526,0.6,PASS
449,35000,4.9,Fog,8,5000000.0,29327.900559215122,1.0,PASS
450,35000,5.0,Fog,8,5000000.0,29924.924272408432,1.0,PASS
451,35000,5.1000000000000005,Fog,8,5000000.0,30521.8568290927,1.0,PASS
452,35000,5.2,Clear,8,5000000.0,31118.696410907818,1.0,PASS
453,35000,5.300000000000001,Fog,8,5000000.0,31715.441199776924,1.0,PASS
454,35000,5.4,Snow,8,3000000.0,32312.089377911892,0.6,PASS
455,35000,5.5,Rain,8,3000000.0,32908.639127818904,0.6,PASS
456,35000,5.6000000000000005,Clear,8,5000000.0,33505.088632303974,1.0,PASS
457,35000,5.7,Fog,8,5000000.0,34101.43607447846,1.0,PASS
458,35000,5.800000000000001,Snow,8,3000000.0,34697.67963776463,0.6,PASS
459,35000,5.9,Rain,8,3000000.0,35293.81750590119,0.6,PASS
460,35000,6.0,Snow,8,3000000.0,35889.847862948816,0.6,PASS
461,35000,6.1000000000000005,Clear,8,5000000.0,36485.76889329567,1.0,PASS
462,35000,6.2,Fog,8,5000000.0,37081.578781662945,1.0,PASS
463,35000,6.300000000000001,Fog,8,5000000.0,37677.2757131104,1.0,PASS
464,35000,6.4,Snow,8,3000000.0,38272.85787304185,0.6,PASS
465,35000,6.5,Fog,8,5000000.0,38868.32344721077,1.0,PASS
466,35000,6.6000000000000005,Rain,8,3000000.0,39463.67062172575,0.6,PASS
467,35000,6.7,Rain,8,3000000.0,40058.897583056045,0.6,PASS
468,35000,6.800000000000001,Clear,8,5000000.0,40654.00251803711,1.0,PASS
469,35000,6.9,Clear,8,5000000.0,41248.98361387608,1.0,PASS
470,35000,7.0,Clear,8,5000000.0,41843.839058157384,1.0,PASS
471,35000,7.1000000000000005,Clear,8,5000000.0,42438.567038848174,1.0,PASS
472,35000,7.2,Snow,8,3000000.0,43033.165744303864,0.6,PASS
473,35000,7.300000000000001,Snow,8,3000000.0,43627.63336327369,0.6,PASS
474,35000,7.4,Clear,8,5000000.0,44221.968084906184,1.0,PASS
475,35000,7.5,Fog,8,5000000.0,44816.16809875471,1.0,PASS
476,35000,7.6000000000000005,Clear,8,5000000.0,45410.231594783,1.0,PASS
477,35000,7.7,Clear,8,5000000.0,46004.15676337058,1.0,PASS
478,35000,7.800000000000001,Clear,8,5000000.0,46597.94179531842,1.0,PASS
479,35000,7.9,Rain,8,3000000.0,47191.5848818543,0.6,PASS
480,40000,0.0,Rain,8,3000000.0,0.0,0.6,PASS
481,40000,0.1,Clear,8,5000000.0,684.8668507784964,1.0,PASS
482,40000,0.2,Rain,8,3000000.0,1369.7316153337924,0.6,PASS
483,40000,0.30000000000000004,Fog,8,5000000.0,2054.5922074490436,1.0,PASS
484,40000,0.4,Rain,8,3000000.0,2739.4465409201134,0.6,PASS
485,40000,0.5,Fog,8,5000000.0,3424.292529561932,1.0,PASS
486,40000,0.6000000000000001,Clear,8,5000000.0,4109.128087214849,1.0,PASS
487,40000,0.7000000000000001,Clear,8,5000000.0,4793.95112775099,1.0,PASS
488,40000,0.8,Snow,8,3000000.0,5478.759565080605,0.6,PASS
489,40000,0.9,Fog,8,5000000.0,6163.551313158433,1.0,PASS
490,40000,1.0,Snow,8,3000000.0,6848.32428599005,0.6,PASS
491,40000,1.1,Clear,8,5000000.0,7533.076397638226,1.0,PASS
492,40000,1.2000000000000002,Clear,8,5000000.0,8217.805562229272,1.0,PASS
493,40000,1.3,Snow,8,3000000.0,8902.509693959404,0.6,PASS
494,40000,1.4000000000000001,Fog,8,5000000.0,9587.186707101098,1.0,PASS
495,40000,1.5,Snow,8,3000000.0,10271.834516009425,0.6,PASS
496,40000,1.6,Clear,8,5000000.0,10956.451035128428,1.0,PASS
497,40000,1.7000000000000002,Clear,8,5000000.0,11641.034178997463,1.0,PASS
498,40000,1.8,Fog,8,5000000.0,12325.581862257543,1.0,PASS
499,40000,1.9000000000000001,Fog,8,5000000.0,13010.091999657712,1.0,PASS
500,40000,2.0,Clear,8,5000000.0,13694.56250606138,1.0,PASS
501,40000,2.1,Snow,8,3000000.0,14378.991296452683,0.6,PASS
502,40000,2.2,Rain,8,3000000.0,15063.376285942826,0.6,PASS
503,40000,2.3000000000000003,Fog,8,5000000.0,15747.715389776442,1.0,PASS
504,40000,2.4000000000000004,Rain,8,3000000.0,16432.006523337936,0.6,PASS
505,40000,2.5,Clear,8,5000000.0,17116.247602157848,1.0,PASS
506,40000,2.6,Fog,8,5000000.0,17800.436541919185,1.0,PASS
507,40000,2.7,Fog,8,5000000.0,18484.57125846378,1.0,PASS
508,40000,2.8000000000000003,Snow,8,3000000.0,19168.649667798643,0.6,PASS
509,40000,2.9000000000000004,Clear,8,5000000.0,19852.669686102305,1.0,PASS
510,40000,3.0,Fog,8,5000000.0,20536.62922973116,1.0,PASS
511,40000,3.1,Fog,8,5000000.0,21220.526215225826,1.0,PASS
512,40000,3.2,Fog,8,5000000.0,21904.358559317476,1.0,PASS
513,40000,3.3000000000000003,Rain,8,3000000.0,22588.124178934202,0.6,PASS
514,40000,3.4000000000000004,Rain,8,3000000.0,23271.820991207343,0.6,PASS
515,40000,3.5,Snow,8,3000000.0,23955.446913477837,0.6,PASS
516,40000,3.6,Snow,8,3000000.0,24638.999863302568,0.6,PASS
517,40000,3.7,Fog,8,5000000.0,25322.477758460715,1.0,PASS
518,40000,3.8000000000000003,Snow,8,3000000.0,26005.87851696006,0.6,PASS
519,40000,3.9000000000000004,Snow,8,3000000.0,26689.20005704339,0.6,PASS
520,40000,4.0,Clear,8,5000000.0,27372.440297194767,1.0,PASS
521,40000,4.1000000000000005,Clear,8,5000000.0,28055.59715614596,1.0,PASS
522,40000,4.2,Snow,8,3000000.0,28738.668552882675,0.6,PASS
523,40000,4.3,Snow,8,3000000.0,29421.65240665099,0.6,PASS
524,40000,4.4,Fog,8,5000000.0,30104.546636963638,1.0,PASS
525,40000,4.5,Snow,8,3000000.0,30787.349163606355,0.6,PASS
526,40000,4.6000000000000005,Fog,8,5000000.0,31470.057906644244,1.0,PASS
527,40000,4.7,Clear,8,5000000.0,32152.67078642806,1.0,PASS
528,40000,4.800000000000001,Fog,8,5000000.0,32835.1857236006,1.0,PASS
529,40000,4.9,Clear,8,5000000.0,33517.600639102995,1.0,PASS
530,40000,5.0,Snow,8,3000000.0,34199.91345418106,0.6,PASS
531,40000,5.1000000000000005,Fog,8,5000000.0,34882.122090391655,1.0,PASS
532,40000,5.2,Rain,8,3000000.0,35564.22446960893,0.6,PASS
533,40000,5.300000000000001,Snow,8,3000000.0,36246.21851403077,0.6,PASS
534,40000,5.4,Snow,8,3000000.0,36928.10214618502,0.6,PASS
535,40000,5.5,Fog,8,5000000.0,37609.87328893589,1.0,PASS
536,40000,5.6000000000000005,Snow,8,3000000.0,38291.52986549026,0.6,PASS
537,40000,5.7,Rain,8,3000000.0,38973.06979940395,0.6,PASS
538,40000,5.800000000000001,Snow,8,3000000.0,39654.49101458815,0.6,PASS
539,40000,5.9,Clear,8,5000000.0,40335.79143531565,1.0,PASS
540,40000,6.0,Fog,8,5000000.0,41016.96898622722,1.0,PASS
541,40000,6.1000000000000005,Snow,8,3000000.0,41698.021592337915,0.6,PASS
542,40000,6.2,Rain,8,3000000.0,42378.94717904336,0.6,PASS
543,40000,6.300000000000001,Rain,8,3000000.0,43059.74367212617,0.6,PASS
544,40000,6.4,Rain,8,3000000.0,43740.40899776212,0.6,PASS
545,40000,6.5,Clear,8,5000000.0,44420.941082526595,1.0,PASS
546,40000,6.6000000000000005,Snow,8,3000000.0,45101.33785340086,0.6,PASS
547,40000,6.7,Fog,8,5000000.0,45781.59723777833,1.0,PASS
548,40000,6.800000000000001,Snow,8,3000000.0,46461.717163470974,0.6,PASS
549,40000,6.9,Snow,8,3000000.0,47141.695558715524,0.6,PASS
550,40000,7.0,Rain,8,3000000.0,47821.53035217987,0.6,PASS
551,40000,7.1000000000000005,Clear,8,5000000.0,48501.21947296934,1.0,PASS
552,40000,7.2,Rain,8,3000000.0,49180.76085063299,0.6,PASS
553,40000,7.300000000000001,Clear,8,5000000.0,49860.152415169934,1.0,PASS
554,40000,7.4,Rain,8,3000000.0,50539.39209703564,0.6,PASS
555,40000,7.5,Fog,8,5000000.0,51218.477827148236,1.0,PASS
556,40000,7.6000000000000005,Fog,8,5000000.0,51897.407536894854,1.0,PASS
557,40000,7.7,Fog,8,5000000.0,52576.1791581378,1.0,PASS
558,40000,7.800000000000001,Snow,8,3000000.0,53254.79062322105,0.6,PASS
559,40000,7.9,Fog,8,5000000.0,53933.23986497634,1.0,PASS
560,45000,0.0,Fog,8,5000000.0,0.0,1.0,PASS
561,45000,0.1,Snow,8,3000000.0,770.4752071258084,0.6,PASS
562,45000,0.2,Snow,8,3000000.0,1540.9480672505165,0.6,PASS
563,45000,0.30000000000000004,Clear,8,5000000.0,2311.4162333801737,1.0,PASS
564,45000,0.4,Rain,8,3000000.0,3081.8773585351273,0.6,PASS
565,45000,0.5,Rain,8,3000000.0,3852.3290957571735,0.6,PASS
566,45000,0.6000000000000001,Snow,8,3000000.0,4622.769098116706,0.6,PASS
567,45000,0.7000000000000001,Rain,8,3000000.0,5393.195018719864,0.6,PASS
568,45000,0.8,Clear,8,5000000.0,6163.604510715681,1.0,PASS
569,45000,0.9,Snow,8,3000000.0,6933.995227303237,0.6,PASS
570,45000,1.0,Snow,8,3000000.0,7704.364821738806,0.6,PASS
571,45000,1.1,Clear,8,5000000.0,8474.710947343005,1.0,PASS
572,45000,1.2000000000000002,Rain,8,3000000.0,9245.03125750793,0.6,PASS
573,45000,1.3,Fog,8,5000000.0,10015.32340570433,1.0,PASS
574,45000,1.4000000000000001,Fog,8,5000000.0,10785.585045488735,1.0,PASS
575,45000,1.5,Clear,8,5000000.0,11555.813830510604,1.0,PASS
576,45000,1.6,Rain,8,3000000.0,12326.007414519483,0.6,PASS
577,45000,1.7000000000000002,Snow,8,3000000.0,13096.163451372146,0.6,PASS
578,45000,1.8,Rain,8,3000000.0,13866.279595039734,0.6,PASS
579,45000,1.9000000000000001,Rain,8,3000000.0,14636.353499614926,0.6,PASS
580,45000,2.0,Rain,8,3000000.0,15406.382819319053,0.6,PASS
581,45000,2.1,Clear,8,5000000.0,16176.365208509267,1.0,PASS
582,45000,2.2,Snow,8,3000000.0,16946.29832168568,0.6,PASS
583,45000,2.3000000000000003,Fog,8,5000000.0,17716.179813498497,1.0,PASS
584,45000,2.4000000000000004,Clear,8,5000000.0,18486.00733875518,1.0,PASS
585,45000,2.5,Rain,8,3000000.0,19255.77855242758,0.6,PASS
586,45000,2.6,Snow,8,3000000.0,20025.49110965908,0.6,PASS
587,45000,2.7,Snow,8,3000000.0,20795.142665771753,0.6,PASS
588,45000,2.8000000000000003,Snow,8,3000000.0,21564.730876273476,0.6,PASS
589,45000,2.9000000000000004,Snow,8,3000000.0,22334.253396865093,0.6,PASS
590,45000,3.0,Snow,8,3000000.0,23103.707883447554,0.6,PASS
591,45000,3.1,Rain,8,3000000.0,23873.09199212905,0.6,PASS
592,45000,3.2,Snow,8,3000000.0,24642.40337923216,0.6,PASS
593,45000,3.3000000000000003,Clear,8,5000000.0,25411.639701300977,1.0,PASS
594,45000,3.4000000000000004,Clear,8,5000000.0,26180.798615108262,1.0,PASS
595,45000,3.5,Snow,8,3000000.0,26949.877777662565,0.6,PASS
596,45000,3.6,Clear,8,5000000.0,27718.87484621539,1.0,PASS
597,45000,3.7,Rain,8,3000000.0,28487.787478268303,0.6,PASS
598,45000,3.8000000000000003,Fog,8,5000000.0,29256.61333158007,1.0,PASS
599,45000,3.9000000000000004,Clear,8,5000000.0,30025.35006417381,1.0,PASS
600,45000,4.0,Rain,8,3000000.0,30793.995334344116,0.6,PASS
601,45000,4.1000000000000005,Fog,8,5000000.0,31562.546800664204,1.0,PASS
602,45000,4.2,Clear,8,5000000.0,32331.00212199301,1.0,PASS
603,45000,4.3,Rain,8,3000000.0,33099.35895748236,0.6,PASS
604,45000,4.4,Rain,8,3000000.0,33867.61496658409,0.6,PASS
605,45000,4.5,Clear,8,5000000.0,34635.76780905715,1.0,PASS
606,45000,4.6000000000000005,Snow,8,3000000.0,35403.815144974775,0.6,PASS
607,45000,4.7,Snow,8,3000000.0,36171.754634731566,0.6,PASS
608,45000,4.800000000000001,Fog,8,5000000.0,36939.58393905067,1.0,PASS
609,45000,4.9,Rain,8,3000000.0,37707.30071899087,0.6,PASS
610,45000,5.0,Snow,8,3000000.0,38474.902635953695,0.6,PASS
611,45000,5.1000000000000005,Fog,8,5000000.0,39242.38735169061,1.0,PASS
612,45000,5.2,Fog,8,5000000.0,40009.75252831005,1.0,PASS
613,45000,5.300000000000001,Clear,8,5000000.0,40776.99582828462,1.0,PASS
614,45000,5.4,Fog,8,5000000.0,41544.11491445815,1.0,PASS
615,45000,5.5,Snow,8,3000000.0,42311.10745005288,0.6,PASS
616,45000,5.6000000000000005,Rain,8,3000000.0,43077.971098676535,0.6,PASS
617,45000,5.7,Fog,8,5000000.0,43844.70352432944,1.0,PASS
618,45000,5.800000000000001,Fog,8,5000000.0,44611.30239141167,1.0,PASS
619,45000,5.9,Clear,8,5000000.0,45377.765364730105,1.0,PASS
620,45000,6.0,Clear,8,5000000.0,46144.090109505625,1.0,PASS
621,45000,6.1000000000000005,Rain,8,3000000.0,46910.27429138015,0.6,PASS
622,45000,6.2,Snow,8,3000000.0,47676.31557642378,0.6,PASS
623,45000,6.300000000000001,Clear,8,5000000.0,48442.21163114194,1.0,PASS
624,45000,6.4,Rain,8,3000000.0,49207.960122482385,0.6,PASS
625,45000,6.5,Rain,8,3000000.0,49973.558717842425,0.6,PASS
626,45000,6.6000000000000005,Rain,8,3000000.0,50739.005085075965,0.6,PASS
627,45000,6.7,Snow,8,3000000.0,51504.29689250063,0.6,PASS
628,45000,6.800000000000001,Rain,8,3000000.0,52269.43180890485,0.6,PASS
629,45000,6.9,Rain,8,3000000.0,53034.40750355496,0.6,PASS
630,45000,7.0,Fog,8,5000000.0,53799.22164620235,1.0,PASS
631,45000,7.1000000000000005,Rain,8,3000000.0,54563.871907090506,0.6,PASS
632,45000,7.2,Fog,8,5000000.0,55328.355956962114,1.0,PASS
633,45000,7.300000000000001,Snow,8,3000000.0,56092.671467066175,0.6,PASS
634,45000,7.4,Fog,8,5000000.0,56856.81610916509,1.0,PASS
635,45000,7.5,Rain,8,3000000.0,57620.78755554177,0.6,PASS
636,45000,7.6000000000000005,Snow,8,3000000.0,58384.58347900671,0.6,PASS
637,45000,7.7,Fog,8,5000000.0,59148.201552905026,1.0,PASS
638,45000,7.800000000000001,Clear,8,5000000.0,59911.63945112368,1.0,PASS
639,45000,7.9,Fog,8,5000000.0,60674.89484809839,1.0,PASS
640,50000,0.0,Snow,8,3000000.0,0.0,0.6,PASS
641,50000,0.1,Clear,8,5000000.0,856.0835634731204,1.0,PASS
642,50000,0.2,Clear,8,5000000.0,1712.1645191672405,1.0,PASS
643,50000,0.30000000000000004,Snow,8,3000000.0,2568.2402593113043,0.6,PASS
644,50000,0.4,Fog,8,5000000.0,3424.3081761501417,1.0,PASS
645,50000,0.5,Rain,8,3000000.0,4280.365661952415,0.6,PASS
646,50000,0.6000000000000001,Snow,8,3000000.0,5136.410109018562,0.6,PASS
647,50000,0.7000000000000001,Fog,8,5000000.0,5992.438909688737,1.0,PASS
648,50000,0.8,Snow,8,3000000.0,6848.449456350756,0.6,PASS
649,50000,0.9,Snow,8,3000000.0,7704.4391414480415,0.6,PASS
650,50000,1.0,Fog,8,5000000.0,8560.405357487562,1.0,PASS
651,50000,1.1,Fog,8,5000000.0,9416.345497047783,1.0,PASS
652,50000,1.2000000000000002,Fog,8,5000000.0,10272.256952786589,1.0,PASS
653,50000,1.3,Rain,8,3000000.0,11128.137117449256,0.6,PASS
654,50000,1.4000000000000001,Snow,8,3000000.0,11983.983383876373,0.6,PASS
655,50000,1.5,Snow,8,3000000.0,12839.793145011781,0.6,PASS
656,50000,1.6,Clear,8,5000000.0,13695.563793910536,1.0,PASS
657,50000,1.7000000000000002,Clear,8,5000000.0,14551.292723746828,1.0,PASS
658,50000,1.8,Fog,8,5000000.0,15406.977327821927,1.0,PASS
659,50000,1.9000000000000001,Fog,8,5000000.0,16262.61499957214,1.0,PASS
660,50000,2.0,Clear,8,5000000.0,17118.203132576724,1.0,PASS
661,50000,2.1,Clear,8,5000000.0,17973.739120565853,1.0,PASS
662,50000,2.2,Rain,8,3000000.0,18829.220357428534,0.6,PASS
663,50000,2.3000000000000003,Fog,8,5000000.0,19684.644237220553,1.0,PASS
664,50000,2.4000000000000004,Clear,8,5000000.0,20540.008154172418,1.0,PASS
665,50000,2.5,Fog,8,5000000.0,21395.30950269731,1.0,PASS
666,50000,2.6,Snow,8,3000000.0,22250.54567739898,0.6,PASS
667,50000,2.7,Clear,8,5000000.0,23105.714073079725,1.0,PASS
668,50000,2.8000000000000003,Clear,8,5000000.0,23960.812084748304,1.0,PASS
669,50000,2.9000000000000004,Snow,8,3000000.0,24815.83710762788,0.6,PASS
670,50000,3.0,Fog,8,5000000.0,25670.78653716395,1.0,PASS
671,50000,3.1,Snow,8,3000000.0,26525.65776903228,0.6,PASS
672,50000,3.2,Clear,8,5000000.0,27380.448199146846,1.0,PASS
673,50000,3.3000000000000003,Fog,8,5000000.0,28235.155223667753,1.0,PASS
674,50000,3.4000000000000004,Fog,8,5000000.0,29089.776239009178,1.0,PASS
675,50000,3.5,Clear,8,5000000.0,29944.308641847296,1.0,PASS
676,50000,3.6,Rain,8,3000000.0,30798.74982912821,0.6,PASS
677,50000,3.7,Fog,8,5000000.0,31653.09719807589,1.0,PASS
678,50000,3.8000000000000003,Snow,8,3000000.0,32507.348146200075,0.6,PASS
679,50000,3.9000000000000004,Rain,8,3000000.0,33361.50007130423,0.6,PASS
680,50000,4.0,Clear,8,5000000.0,34215.55037149346,1.0,PASS
681,50000,4.1000000000000005,Clear,8,5000000.0,35069.49644518245,1.0,PASS
682,50000,4.2,Clear,8,5000000.0,35923.33569110334,1.0,PASS
683,50000,4.3,Clear,8,5000000.0,36777.06550831373,1.0,PASS
684,50000,4.4,Snow,8,3000000.0,37630.683296204545,0.6,PASS
685,50000,4.5,Rain,8,3000000.0,38484.186454507944,0.6,PASS
686,50000,4.6000000000000005,Rain,8,3000000.0,39337.572383305305,0.6,PASS
687,50000,4.7,Fog,8,5000000.0,40190.83848303508,1.0,PASS
688,50000,4.800000000000001,Fog,8,5000000.0,41043.98215450075,1.0,PASS
689,50000,4.9,Snow,8,3000000.0,41897.00079887875,0.6,PASS
690,50000,5.0,Fog,8,5000000.0,42749.89181772633,1.0,PASS
691,50000,5.1000000000000005,Clear,8,5000000.0,43602.65261298957,1.0,PASS
692,50000,5.2,Rain,8,3000000.0,44455.28058701117,0.6,PASS
693,50000,5.300000000000001,Clear,8,5000000.0,45307.77314253846,1.0,PASS
694,50000,5.4,Fog,8,5000000.0,46160.127682731276,1.0,PASS
695,50000,5.5,Clear,8,5000000.0,47012.34161116986,1.0,PASS
696,50000,5.6000000000000005,Fog,8,5000000.0,47864.41233186282,1.0,PASS
697,50000,5.7,Fog,8,5000000.0,48716.33724925493,1.0,PASS
698,50000,5.800000000000001,Snow,8,3000000.0,49568.11376823519,0.6,PASS
699,50000,5.9,Clear,8,5000000.0,50419.739294144565,1.0,PASS
700,50000,6.0,Fog,8,5000000.0,51271.21123278403,1.0,PASS
701,50000,6.1000000000000005,Snow,8,3000000.0,52122.52699042239,0.6,PASS
702,50000,6.2,Fog,8,5000000.0,52973.6839738042,1.0,PASS
703,50000,6.300000000000001,Snow,8,3000000.0,53824.67959015771,0.6,PASS
704,50000,6.4,Snow,8,3000000.0,54675.511247202645,0.6,PASS
705,50000,6.5,Snow,8,3000000.0,55526.17635315825,0.6,PASS
